CMPL	1	31657	6aa1ccf9ecc8c60d
id	category	name	lat	lon	address	description
our-lady-of-perpetual-succour-church	HIDDEN_GEM	Our Lady of Perpetual Succour Church	19.055522	72.901448	Chembur, Mumbai 400071	Christian place of worship in Chembur (400071).
dargah-qutbul-u-auliya	HIDDEN_GEM	Dargah Qutbul-u-Auliya	19.165217	72.929001	Bhandup Complex, Mumbai 400082	Muslim place of worship in Bhandup Complex (400082).
avatar-church	HIDDEN_GEM	Avatar Church	19.061042	72.832277	24th Road, St. Theresa Rd, Bandra West, Mumbai 400050	Place of worship in Bandra West (400050).
gaon-devi-temple	HIDDEN_GEM	Gaon Devi temple	19.238176	72.844885	eksar koliwada eksar talao, Borivali, mumbai 400103	Hindu place of worship in Borivali (400091).
parle-jin-mandir	HIDDEN_GEM	Parle Jin Mandir	19.097994	72.841382	Church Road, Vile Parle West, Mumbai 400056	Place of worship in Vile Parle West (400056).
haji-ali	HIDDEN_GEM	Haji Ali	18.982824	72.808973	Cumballa Hill, Mumbai 400026	Muslim place of worship in Cumballa Hill (400026).
st-joseph-s-forane-church	HIDDEN_GEM	St joseph's Forane Church	19.126289	72.920557	IIT Powai, Mumbai 400076	Christian place of worship in IIT Powai (400076).
badar-masjid	HIDDEN_GEM	Badar Masjid	19.142620	72.836071	Behind New Ujala SRA, Behram Baug, Jogeshwari W, Jogeshwari West, Mumbai 400102	Muslim place of worship in Jogeshwari West (400102).
shree-mukteshwar	HIDDEN_GEM	Shree Mukteshwar	19.112683	72.826029	Juhu, Mumbai 400049	Hindu place of worship in Juhu (400049).
bab-e-rahmat-masjid	HIDDEN_GEM	Bab-e-Rahmat Masjid	19.071374	72.921004	rafeek nager Shivaji nager Govandi Mumbai 400043 kurla, Shivaji Nagar, Mumbai 400043	Muslim place of worship in Shivaji Nagar (400043).
saibaba-temple	HIDDEN_GEM	Saibaba Temple	19.103525	72.852139	Ram Bhau Barve Marg, Vile Parle East, Mumbai 400057	Place of worship in Vile Parle East (400057).
lodha-park	HIDDEN_GEM	Lodha Park	19.005186	72.829238	Delisle Road, Mumbai 400013	Industrial heritage site in Delisle Road (400013).
saifee-masjid	HIDDEN_GEM	Saifee Masjid	19.114130	72.875916	Church Rd, J.B.Nagar, Mumbai 400059	Muslim place of worship in J.B.Nagar (400059).
madina-masjid	HIDDEN_GEM	Madina Masjid	19.211837	72.851663	Swami Vivekanand Road, Kandivali West, Mumbai 400067	Muslim place of worship in Kandivali West (400067).
empress-mahal	HIDDEN_GEM	Empress Mahal	19.018367	72.847573	170 Khodadad Circle, Dadar, Mumbai 400014	Historic building in Dadar (400014).
sai-baba-temple	HIDDEN_GEM	Sai Baba Temple	19.117247	72.848656	101 Sahar Road, Andhri East, Mumbai 400069	Hindu place of worship in Andhri East (400069).
st-stephen-s-church	HIDDEN_GEM	St. Stephen's Church	19.049222	72.822512	Mount Mary Road, Bandra West, Mumbai 400050	Christian place of worship in Bandra West (400050).
wesley-church-c-n-i	HIDDEN_GEM	Wesley Church ( C.N.I )	18.922240	72.830919	62 Shahid Bhagat Singh Road, Mumbai GPO, Colaba 400001	Christian place of worship in Mumbai GPO (400001).
hanuman-mandir	HIDDEN_GEM	Hanuman Mandir	19.081717	72.910437	123 r.n narkar road, Pant Nagar, Mumbai 400075	Hindu place of worship in Pant Nagar (400075).
om-pimpleshwar-mahadev-mandir	HIDDEN_GEM	Om Pimpleshwar Mahadev Mandir	19.181410	72.865194	Laxman Nagar road Number 2, Malad East, Mumbai 400097	Hindu place of worship in Malad East (400097).
shaare-rason-synagogue	HIDDEN_GEM	Shaare Rason Synagogue	18.954789	72.836150	90 Tantanpura Street, Chinchbunder, Mumbai 400009	Jewish place of worship in Chinchbunder (400009).
central-telegraph-office	HIDDEN_GEM	Central Telegraph Office	18.933084	72.830576	4 Veer Nariman Road, Mumbai GPO, Mumbai 400001	Historic building in Mumbai GPO (400001).
hari-masjid-road-no3	HIDDEN_GEM	Hari Masjid Road no3	19.065942	72.922463	plot no 14 Road Number 3, Shivaji Nagar, MUMBAI 400043	Muslim place of worship in Shivaji Nagar (400043).
badi-masjid	HIDDEN_GEM	Badi masjid	18.962679	72.829252	Vasil Khan Marg (Tank Street), Mumbai Central, Mumbai 400008	Muslim place of worship in Mumbai Central (400008).
baps-swaminarayan-temple	HIDDEN_GEM	BAPS Swaminarayan Temple	19.192580	72.856748	Datta Mandir Road, Kandivali East, Malad East, Mumbai 400097	Hindu place of worship in Malad East (400097).
sachkhand-darbar	HIDDEN_GEM	Sachkhand Darbar	19.041640	72.861388	104 Road No 24, Sion, Mumbai 400022	Sikh place of worship in Sion (400022).
shree-abhinandandswami-jain-derasar	HIDDEN_GEM	Shree Abhinandandswami Jain Derasar	19.037316	72.859860	187 Road No 25, Sion, Mumbai 400022	Jain place of worship in Sion (400022).
jain-bhavan	HIDDEN_GEM	Jain Bhavan	19.040286	72.860769	79 Road No 25, Sion, Mumbai 400022	Jain place of worship in Sion (400022).
ganesh-temple	HIDDEN_GEM	Ganesh Temple	19.047571	72.861593	Station Road, Sion, Mumbai 400017	Hindu place of worship in Sion (400022).
prathnalaya	HIDDEN_GEM	Prathnalaya	19.053276	72.822780	113 Byramji Jeejeebhoy Road, Bandra West, Bandra, Mumbai 400050	Christian place of worship in Bandra West (400050).
our-lady-of-remedy-church	HIDDEN_GEM	OUR LADY OF REMEDY CHURCH	19.214360	72.851531	OUR LADY OF REMEDY CHURCH Swami Vivekanand Road, Kandivali West, Mumbai 400067	Christian place of worship in Kandivali West (400067).
st-peter-s-church	HIDDEN_GEM	St. Peter's Church	19.054713	72.829477	Hill Road, Bandra West, Bandra, Mumbai 400050	Christian place of worship in Bandra West (400050).
sagar-vinayak-temple	HIDDEN_GEM	Sagar Vinayak Temple	19.069133	72.821046	1 Carter Causeway, Bandra West, Mumbai 400052	Hindu place of worship in Bandra West (400050).
anushaktinagar-kanchi-kamakoti-kainkarya-sabha	HIDDEN_GEM	Anushaktinagar Kanchi kamakoti kainkarya Sabha	19.040172	72.923637	18 Central Ave Rd, Anushakti Nagar, Anu Shakti Nagar, Mumbai, Maharashtra 400094	Hindu place of worship in Anu Shakti Nagar (400094).
amabaji-dham	HIDDEN_GEM	Amabaji dham	19.099876	72.867522	2 Church pakadi rd, Sahar Po, andheri 400099	Hindu place of worship in Sahar Po (400099).
ram-panchayat-mandir	HIDDEN_GEM	Ram panchayat mandir	19.238692	72.854509	Sardar Vallabhbhai Patel Road, Mandpeshwar, Mumbai 400103	Hindu place of worship in Mandpeshwar (400103).
our-lady-of-health-church	HIDDEN_GEM	Our Lady Of Health Church	19.099175	72.866428	I A Project Road, Sahar Po, Mumbai 400099	Christian place of worship in Sahar Po (400099).
shri-mudhreshwar-mahadev-temple	HIDDEN_GEM	Shri Mudhreshwar Mahadev Temple	19.257917	72.864655	Anand Nagar, Dahisar East C S Link Road, Dahisar, Mumbai 400068	Hindu place of worship in Dahisar (400068).
rustomjee-crown	HIDDEN_GEM	Rustomjee Crown	19.010579	72.830764	Prabhadevi, Mumbai 400025	Industrial heritage site in Prabhadevi (400025).
imperial-mahal	HIDDEN_GEM	Imperial Mahal	19.017231	72.847971	807 Khodadad Circle, Dadar, Mumbai 400014	Historic building in Dadar (400014).
shree-vithal-rakhumai-mandir	HIDDEN_GEM	Shree Vithal Rakhumai Mandir	19.016871	72.852317	702-704 Katrak Road, Wadala, Mumbai 400014	Hindu place of worship in Wadala (400031).
our-lady-of-lourdes-church-orlem	HIDDEN_GEM	Our Lady of Lourdes Church, Orlem	19.194916	72.837645	Marve Road, Malad West, Mumbai 400064	Christian place of worship in Malad West (400064).
gausiya-masjid	HIDDEN_GEM	Gausiya Masjid	19.060722	72.916765	P.L. Lokhande Marg, Shivaji Nagar, mumbai 400043	Muslim place of worship in Shivaji Nagar (400043).
christa-kanti-church	HIDDEN_GEM	Christa Kanti Church	19.080673	72.883047	New Hall Road, Kurla, Mumbai 400070	Christian place of worship in Kurla (400070).
sangtarash-masjid	HIDDEN_GEM	Sangtarash Masjid	18.964868	72.830856	Dimtimakar Road, Mumbai Central, Mumbai 400008	Muslim place of worship in Mumbai Central (400008).
shree-munisuvrat-swami-jain-mandir	HIDDEN_GEM	Shree Munisuvrat Swami Jain Mandir	18.916763	72.828154	Shree Munisuvrat Swami Jain Harmosji Street, Colaba, Mumbai 400005	Hindu place of worship in Colaba (400005).
st-vincent-pallotti-church	HIDDEN_GEM	St.Vincent Pallotti Church	19.120789	72.880437	Maroshi Village Road, J.B.Nagar, Mumbai 400059	Christian place of worship in J.B.Nagar (400059).
sai-niwas	HIDDEN_GEM	Sai Niwas	19.058669	72.835386	St. Martin's Road, Bandra West, Bandra, Mumbai 400050	Hindu place of worship in Bandra West (400050).
ajmare-masjid	HIDDEN_GEM	Ajmare Masjid	19.065993	72.924009	Road Number 5, Shivaji Nagar, MUMBAI 400043	Muslim place of worship in Shivaji Nagar (400043).
huzaria-street-masjid	HIDDEN_GEM	Huzaria Street Masjid	18.963323	72.830559	B Virani Marg (Hazaria Street), Mumbai Central, Mumbai 400008	Muslim place of worship in Mumbai Central (400008).
chowki-mohalla-masjid	HIDDEN_GEM	Chowki Mohalla Masjid	18.963381	72.830067	Undria Street, Mumbai Central, Mumbai 400008	Muslim place of worship in Mumbai Central (400008).
rasool-masjid	HIDDEN_GEM	Rasool Masjid	18.962588	72.831390	Shaik Burhan Kamruddin Street, Mumbai Central, Mumbai 400008	Muslim place of worship in Mumbai Central (400008).
atal-park-fountain	HIDDEN_GEM	Atal Park Fountain	19.223574	72.842889	Borivali West, Mumbai 400092	Place in Borivali West (400092).
ganesh-mandir	HIDDEN_GEM	Ganesh Mandir	19.058708	72.845792	Road No 4, Bandra East, Mumbai 400051	Hindu place of worship in Bandra East (400051).
gurudwara	HIDDEN_GEM	Gurudwara	19.192447	72.831067	Atlanta building evershine nagar, malad west, Malad West, Mumbai 400064	Sikh place of worship in Malad West (400064).
ayyappa-temple	HIDDEN_GEM	Ayyappa Temple	19.219092	72.850210	Ram Nagar Road, Borivali West, Mumbai 400092	Hindu place of worship in Borivali West (400092).
ganapti-mandir	HIDDEN_GEM	GANAPTI MANDIR	19.201197	72.840315	Irani Wadi Road No 3, Kandivali West, Kandivali (West) 400067	Hindu place of worship in Kandivali West (400067).
shree-ghodapdeo-temple	HIDDEN_GEM	Shree Ghodapdeo Temple.	18.981217	72.842634	E.S. Patanwala Marg, Tank Road, Mumbai 400010	Hindu place of worship in Tank Road (400033).
st-francis-of-assisi-church	HIDDEN_GEM	St. Francis of Assisi Church	19.046026	72.826189	Kadeshwari Marg, Bandra West, Bandra, Mumbai 400050	Christian place of worship in Bandra West (400050).
empire-mahal	HIDDEN_GEM	Empire Mahal	19.017821	72.848425	806 Khodadad Circle, Dadar, Mumbai 400014	Historic building in Dadar (400014).
harganga-mahal	HIDDEN_GEM	Harganga Mahal	19.017804	72.847141	45 Khodadad Circle, Dadar, Mumbai 400014	Historic building in Dadar (400014).
somerset-house	HIDDEN_GEM	Somerset House	18.910864	72.821280	169 Shahid Bhagat Singh Marg (Lower Colaba Road), Colaba, Mumbai 400005	Yes in Colaba (400005).
jain-sthanakwasi-derasar	HIDDEN_GEM	Jain Sthanakwasi Derasar	18.954772	72.821396	Khadilkar Marg (Kandewadi Lane), Girgaon, Mumbai 400004	Jain place of worship in Girgaon (400004).
maheshwari-devi-temple	HIDDEN_GEM	Maheshwari Devi Temple	18.949657	72.825533	27 Navi Wadi, Kalbadevi, Mumbai 400002	Hindu place of worship in Kalbadevi (400002).
shree-swami-samartha-math	HIDDEN_GEM	Shree Swami Samartha Math	19.063598	72.884365	Pradip Dattatra Samant Marg, Nehru Nagar, Mumbai,Kurla(East) 400024	Hindu place of worship in Nehru Nagar (400024).
meraaj-masjid	HIDDEN_GEM	Meraaj Masjid	19.040498	72.949134	M G Ramchandran Marg, T F Deonar, Mumbai 400088	Muslim place of worship in T F Deonar (400088).
dakshin-mukhi-hanuman-temple	HIDDEN_GEM	Dakshin Mukhi Hanuman Temple	19.053025	72.894230	Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), Chembur, mumbai 400071	Hindu place of worship in Chembur (400071).
shri-sambhavnath-dada-jambli-galli-jain-temple	HIDDEN_GEM	Shri Sambhavnath Dada Jambli Galli Jain Temple	19.226002	72.854275	Jambhali Gullly, Borivali West, Mumbai 400092	Jain place of worship in Borivali West (400092).
our-lady-of-assumption-church	HIDDEN_GEM	Our Lady of Assumption Church	19.206754	72.838638	Mahatma Gandhi Road, Kandivali West, Mumbai 400067	Christian place of worship in Kandivali West (400067).
babaji-ki-jhopdi	HIDDEN_GEM	Babaji ki Jhopdi	19.172651	72.951296	R H Bhojraj Road, Mulund West, Mulund (West) 400080	Place of worship in Mulund West (400080).
ganesh-mandir-2	HIDDEN_GEM	Ganesh Mandir	19.203541	72.839598	Irani Wadi Road No 3, Kandivali West, Mumbai 400067	Hindu place of worship in Kandivali West (400067).
st-anthony	HIDDEN_GEM	St Anthony	19.156611	72.931038	St Anthony Church Road, Bhandup West, Mumbai 400 078	Christian place of worship in Bhandup West (400078).
maneckji-seth-parsi-agiary	HIDDEN_GEM	Maneckji Seth Parsi Agiary	18.935123	72.835947	Perin Nariman Street, Mumbai GPO, Mumbai 400001	Zoroastrian place of worship in Mumbai GPO (400001).
soonaiji-agiari	HIDDEN_GEM	Soonaiji Agiari	18.963767	72.810777	August Kranti Marg, Cumballa Hill, Mumbai 400036	Zoroastrian place of worship in Cumballa Hill (400026).
mahisha-mardini-temple	HIDDEN_GEM	Mahisha Mardini Temple	19.233217	72.843003	Jayraj Nagar, Borivali, Mumbai 400092	Hindu place of worship in Borivali (400091).
st-joseph-r-c-church	HIDDEN_GEM	St.Joseph R. C. Church	18.899628	72.813216	Robert Rd, Navy Nagar, Colaba, Colaba, Mumbai 400005	Christian place of worship in Colaba (400005).
shree-shantinath-jain-temple	HIDDEN_GEM	Shree Shantinath Jain Temple	19.247692	72.858843	Jayavant Sawant Road, Dahisar, mumbai 400068	Jain place of worship in Dahisar (400068).
shri-nagar-mandir	HIDDEN_GEM	Shri Nagar Mandir	19.162237	72.844074	Mahatma Gandhi Road, Motilalnagar, Mumbai 400104	Jain place of worship in Motilalnagar (400104).
maruti-mandir	HIDDEN_GEM	Maruti Mandir	19.172532	72.956231	Mahatma Gandhi Road, Mulund West, Mulund (West) 400080	Hindu place of worship in Mulund West (400080).
shaikh-saba-class	HIDDEN_GEM	Shaikh Saba Class	19.066998	72.922744	Road Number 3, Shivaji Nagar, MUMBAI 400043	Muslim place of worship in Shivaji Nagar (400043).
bismillah-masjid	HIDDEN_GEM	Bismillah Masjid	19.069683	72.920754	Madarase bahiste zehra s.a (shia imambada), Shivaji Nagar, Mumbai 400043	Muslim place of worship in Shivaji Nagar (400043).
sai-baba-mandir	HIDDEN_GEM	Sai baba mandir	19.069912	72.921757	kurla, Shivaji Nagar, mumbai 400043	Hindu place of worship in Shivaji Nagar (400043).
sai-baba-mandir-2	HIDDEN_GEM	Sai Baba Mandir	19.116429	72.925575	Shivkrupa Ind. Estate Lal Bahadur Shastri Marg, Tagore Nagar, Mumbai 400083	Hindu place of worship in Tagore Nagar (400083).
kappawala-fire-temple	HIDDEN_GEM	Kappawala Fire Temple	18.971761	72.815641	Tulsiwadi, Mumbai 400034	Zoroastrian place of worship in Tulsiwadi (400034).
century-mills	HIDDEN_GEM	Century Mills	19.008656	72.825335	Pandurang Budhkar Marg, Worli Colony, Mumbai 400030	Industrial heritage site in Worli Colony (400030).
brahmandeshwar-mahadev-temple	HIDDEN_GEM	Brahmandeshwar Mahadev Temple	19.166096	72.950295	Pandit Jawaharlal Nehru Road, Mulund West, Mulund (West) 400080	Hindu place of worship in Mulund West (400080).
nav-durga-mandir	HIDDEN_GEM	Nav Durga Mandir	19.202809	72.863103	Asha Nagar Road, Kandivali East, Kandivali (East) 400101	Hindu place of worship in Kandivali East (400101).
balrajeshwar-mahadev-prasanna-mandir	HIDDEN_GEM	Balrajeshwar Mahadev Prasanna Mandir	19.183538	72.949389	LBS Marg, Mulund West, Mulund (West) 400080	Hindu place of worship in Mulund West (400080).
om-shakthivel-murugan-temple	HIDDEN_GEM	Om Shakthivel Murugan Temple	19.169036	72.952704	Pandit Jawaharlal Nehru Road, Mulund West, Mulund (West) 400080	Hindu place of worship in Mulund West (400080).
ahmadiyya-masjid	HIDDEN_GEM	Ahmadiyya Masjid	18.971689	72.823531	Al-Haq Building, 17 YMCA Road, Mumbai Central, Mumbai Central 400008	Muslim place of worship in Mumbai Central (400008).
sai-baba-mandir-3	HIDDEN_GEM	Sai Baba Mandir	19.171880	72.934567	Guru Gobind Singh Marg, Bhandup Complex, Mumbai 400082	Place of worship in Bhandup Complex (400082).
shah-gaiban-jama-masjid	HIDDEN_GEM	Shah Gaiban Jama Masjid	19.166651	72.928241	Goregaon Mulund Link Road, Bhandup Complex, Mumbai 400080	Muslim place of worship in Bhandup Complex (400082).
mrutunjay-mahadev-mandir	HIDDEN_GEM	Mrutunjay Mahadev Mandir	19.178060	72.943286	Guru Gobind Singh Marg, Bhandup Complex, Mulund (West) 400082	Hindu place of worship in Bhandup Complex (400082).
gnat-mk-1-e-325	HIDDEN_GEM	Gnat Mk 1 E-325	19.052638	72.900603	Diamond Garden, Chembur, Chembur, Mumbai 400071	Aircraft in Chembur (400071).
ram-mandir	HIDDEN_GEM	Ram Mandir	19.105963	72.851309	Vile Parle East, Mumbai 400057	Place of worship in Vile Parle East (400057).
ganesh-mandir-3	HIDDEN_GEM	Ganesh Mandir	19.082021	72.882892	225 father peter periera road, Kurla, Mumbai 400070	Hindu place of worship in Kurla (400070).
sunni-masjid	HIDDEN_GEM	Sunni masjid	19.042082	72.862219	87 Jain Mandir Road, Sion, Mumbai 400022	Muslim place of worship in Sion (400022).
shri-kapreshwar-maharaj-temple	HIDDEN_GEM	Shri Kapreshwar Maharaj Temple	18.981296	72.840046	opposite to Chaskar Chawl, , Dhaku Prabhuchi Wadi, Ghodapdeo Keshavrao Borkar Marg, Tank Road, Mumbai 400033	Hindu place of worship in Tank Road (400033).
digambar-jain-mandir-vikhroli-east	HIDDEN_GEM	Digambar Jain Mandir Vikhroli East	19.111038	72.931910	4W6J+9QX, K Nagar Rd 20, Bagrat Nagar, Ashok Nagar, Vikhroli K Nagar Road 20, Tagore Nagar, Mumbai 400083	Jain place of worship in Tagore Nagar (400083).
shiv-mandir	HIDDEN_GEM	Shiv Mandir	19.216519	72.837841	Kandivali West, Mumbai 400067	Hindu place of worship in Kandivali West (400067).
rameshwar-mandir	HIDDEN_GEM	Rameshwar Mandir	19.054078	72.875406	hill road,Sion-chunabhatti, Sion, Mumbai 400022	Hindu place of worship in Sion (400022).
ummul-qura	HIDDEN_GEM	Ummul Qura	19.065711	72.923231	4 video road, Shivaji Nagar, MUMBAI 400043	Muslim place of worship in Shivaji Nagar (400043).
gulshan-baug	HIDDEN_GEM	Gulshan Baug	19.064488	72.899925	near manjonees cake shopm P.L. Lokhande Marg, Tilak Nagar, MUMBAI 400089	Muslim place of worship in Tilak Nagar (400089).
hari-masjid	HIDDEN_GEM	HARI MASJID	19.065503	72.922286	14 Road Number 3, Shivaji Nagar, MUMBAI 400043	Muslim place of worship in Shivaji Nagar (400043).
villagers-cross	HIDDEN_GEM	Villagers Cross	19.081160	72.882761	Pipe Line Road, Kurla, Mumbai 400070	Wayside cross in Kurla (400070).
gurudwara-2	HIDDEN_GEM	Gurudwara	19.055609	72.891695	building no.16 & 15 shivpuri colony, Chembur, Chembur, Mumbai 400071	Sikh place of worship in Chembur (400071).
hanuman-mandir-2	HIDDEN_GEM	Hanuman Mandir	19.080912	72.852875	Datta mandir Datta Mandir Road, Santacruz East, Mumbai 400055	Hindu place of worship in Santacruz East (400055).
chintamani-ganesh-temple	HIDDEN_GEM	Chintamani Ganesh Temple	18.984862	72.839882	A G Pawar Marg, Tank Road, Mumbai 400027	Hindu place of worship in Tank Road (400033).
subramanium-temple	HIDDEN_GEM	Subramanium Temple	19.068271	72.906118	Temple Complex, Chheda Nagar, Chembur, Tilak Nagar, Mumbai 400089	Hindu place of worship in Tilak Nagar (400089).
shaafi-masjid	HIDDEN_GEM	Shaafi Masjid	18.958515	72.836160	Chinchbunder, Mumbai 400009	Muslim place of worship in Chinchbunder (400009).
noor-masjid	HIDDEN_GEM	Noor Masjid	18.958346	72.835390	Chinchbunder, Mumbai 400009	Muslim place of worship in Chinchbunder (400009).
st-joseph-s-church	HIDDEN_GEM	St. Joseph's Church	19.107233	72.826567	Juhu, Mumbai 400049	Christian place of worship in Juhu (400049).
kali-bari-mandir	HIDDEN_GEM	Kali -Bari Mandir	19.043698	72.893649	Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), FCI, Mumbai 400074	Hindu place of worship in FCI (400074).
shankar-mandir	HIDDEN_GEM	Shankar mandir	19.107782	72.914654	Vikhroli, Mumbai 400079	Hindu place of worship in Vikhroli (400079).
hanuman-mandir-3	HIDDEN_GEM	Hanuman Mandir	19.223147	72.856409	Dattapada, Borivali East, Borivali 400066	Hindu place of worship in Borivali East (400066).
zheng-dong-1997	HIDDEN_GEM	ZHENG DONG 1997	19.064432	72.818570	Bandra West, Mumbai 400050	Wreck in Bandra West (400050).
raudat-tahera	HIDDEN_GEM	Raudat Tahera	18.959060	72.831086	Mandvi, Mumbai 400003	Muslim place of worship in Mandvi (400003).
narialwadi-kabristan-masjid	HIDDEN_GEM	Narialwadi Kabristan Masjid	18.975343	72.842530	Mazgaon, Mumbai 400027	Muslim place of worship in Mazgaon (400010).
chuna-bhatti-markaz-masjid	HIDDEN_GEM	Chuna Bhatti Markaz Masjid	18.955353	72.833087	Mandvi, Mumbai 400003	Muslim place of worship in Mandvi (400003).
